qacc	sacc	pident	qcovs	ppos	evalue	bitscore	sseqid	stitle
A0A1C3KYV8	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	44.444	36	55.56	1.48e-11	63.5	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA Transcription factor with AP2 domain(S), putative OS=Plasmodium malariae OX=5858 GN=PMUG01_12022000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	49.091	36	67.27	4.17e-08	52.8	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA Transcription factor with AP2 domain(S), putative OS=Plasmodium malariae OX=5858 GN=PMUG01_12022000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	37.288	36	43.22	2.64e-06	47.4	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA Transcription factor with AP2 domain(S), putative OS=Plasmodium malariae OX=5858 GN=PMUG01_12022000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	32.308	36	43.08	6.4	26.9	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA	tr|A0A1D3SNY9|A0A1D3SNY9_PLAMA Transcription factor with AP2 domain(S), putative OS=Plasmodium malariae OX=5858 GN=PMUG01_12022000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA	37.500	37	58.65	1.64e-11	63.2	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA Alpha/beta-hydrolase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_12036000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA	38.710	37	58.06	5.17e-09	55.5	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA Alpha/beta-hydrolase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_12036000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA	29.915	37	47.01	3.27e-05	43.5	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA	tr|A0A1D3SPD0|A0A1D3SPD0_PLAMA Alpha/beta-hydrolase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_12036000 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	52.308	26	73.85	2.75e-11	62.4	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA FPL domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11044600 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	52.632	26	68.42	1.94e-09	57.0	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA FPL domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11044600 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	50.877	26	64.91	1.04e-08	54.7	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA FPL domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11044600 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	50.909	26	67.27	3.70e-08	52.8	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA	tr|A0A1D3SMY8|A0A1D3SMY8_PLAMA FPL domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11044600 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3JL25|A0A1D3JL25_PLAMA	45.122	64	58.54	4.41e-11	62.0	tr|A0A1D3JL25|A0A1D3JL25_PLAMA	tr|A0A1D3JL25|A0A1D3JL25_PLAMA Plasmodium RESA N-terminal domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_05015500 PE=4 SV=1
A0A1C3KYV8	tr|A0A1D3JL25|A0A1D3JL25_PLAMA	31.551	64	46.52	2.42e-05	44.3	tr|A0A1D3JL25|A0A1D3JL25_PLAMA	tr|A0A1D3JL25|A0A1D3JL25_PLAMA Plasmodium RESA N-terminal domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_05015500 PE=4 SV=1
A0A1C3KYZ4	tr|A0A1A8W685|A0A1A8W685_PLAMA	98.654	94	99.28	0.0	2243	tr|A0A1A8W685|A0A1A8W685_PLAMA	tr|A0A1A8W685|A0A1A8W685_PLAMA Alanine--tRNA ligase OS=Plasmodium malariae OX=5858 GN=AlaRS PE=3 SV=1
A0A1C3KYZ4	tr|A0A1D3JHS1|A0A1D3JHS1_PLAMA	37.037	4	55.56	0.20	34.3	tr|A0A1D3JHS1|A0A1D3JHS1_PLAMA	tr|A0A1D3JHS1|A0A1D3JHS1_PLAMA STP1 protein OS=Plasmodium malariae OX=5858 GN=PmUG01_00012500 PE=4 SV=1
A0A1C3KYZ4	tr|A0A1D3PB65|A0A1D3PB65_PLAMA	38.889	4	55.56	0.29	33.5	tr|A0A1D3PB65|A0A1D3PB65_PLAMA	tr|A0A1D3PB65|A0A1D3PB65_PLAMA STP1 protein OS=Plasmodium malariae OX=5858 GN=PmUG01_08062400 PE=4 SV=1
A0A1C3KYZ4	tr|A0A1D3JMN0|A0A1D3JMN0_PLAMA	27.564	12	48.72	0.52	32.7	tr|A0A1D3JMN0|A0A1D3JMN0_PLAMA	tr|A0A1D3JMN0|A0A1D3JMN0_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_07038000 PE=4 SV=1
A0A1C3KYZ4	tr|A0A1D3TDR1|A0A1D3TDR1_PLAMA	37.736	4	52.83	1.0	32.0	tr|A0A1D3TDR1|A0A1D3TDR1_PLAMA	tr|A0A1D3TDR1|A0A1D3TDR1_PLAMA STP1 protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14010400 PE=4 SV=1
A0A1C3KZ98	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA	99.192	100	99.39	0.0	2035	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA DNA replication licensing factor MCM6 OS=Plasmodium malariae OX=5858 GN=MCM6 PE=3 SV=1
A0A1C3KZ98	tr|A0A1A8VNS9|A0A1A8VNS9_PLAMA	33.979	56	54.75	9.33e-90	303	tr|A0A1A8VNS9|A0A1A8VNS9_PLAMA	tr|A0A1A8VNS9|A0A1A8VNS9_PLAMA DNA helicase OS=Plasmodium malariae OX=5858 GN=MCM7 PE=3 SV=1
A0A1C3KZ98	tr|A0A1A8WER0|A0A1A8WER0_PLAMA	31.642	62	48.81	9.58e-87	298	tr|A0A1A8WER0|A0A1A8WER0_PLAMA	tr|A0A1A8WER0|A0A1A8WER0_PLAMA DNA replication licensing factor MCM2 OS=Plasmodium malariae OX=5858 GN=MCM2 PE=3 SV=1
A0A1C3KZ98	tr|A0A1C3KEJ8|A0A1C3KEJ8_PLAMA	37.247	49	56.28	1.13e-85	290	tr|A0A1C3KEJ8|A0A1C3KEJ8_PLAMA	tr|A0A1C3KEJ8|A0A1C3KEJ8_PLAMA DNA helicase OS=Plasmodium malariae OX=5858 GN=MCM5 PE=3 SV=1
A0A1C3KZ98	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA	33.475	52	52.97	4.85e-71	253	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA DNA replication licensing factor MCM4 OS=Plasmodium malariae OX=5858 GN=MCM4 PE=3 SV=1
A0A1C3KZ98	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA	32.000	52	57.33	0.011	38.1	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA DNA replication licensing factor MCM4 OS=Plasmodium malariae OX=5858 GN=MCM4 PE=3 SV=1
A0A1C3KZC9	tr|A0A1D3SML1|A0A1D3SML1_PLAMA	99.771	100	100.00	0.0	889	tr|A0A1D3SML1|A0A1D3SML1_PLAMA	tr|A0A1D3SML1|A0A1D3SML1_PLAMA Adenylosuccinate synthetase OS=Plasmodium malariae OX=5858 GN=ADSS PE=3 SV=1
A0A1C3KZC9	tr|A0A1D3PCJ3|A0A1D3PCJ3_PLAMA	30.864	18	43.21	1.1	30.0	tr|A0A1D3PCJ3|A0A1D3PCJ3_PLAMA	tr|A0A1D3PCJ3|A0A1D3PCJ3_PLAMA Apical membrane antigen 1, putative OS=Plasmodium malariae OX=5858 GN=AMA1 PE=3 SV=1
A0A1C3KZC9	tr|A0A1D3PCF8|A0A1D3PCF8_PLAMA	36.538	12	53.85	1.4	28.1	tr|A0A1D3PCF8|A0A1D3PCF8_PLAMA	tr|A0A1D3PCF8|A0A1D3PCF8_PLAMA Dynein light chain, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_09056000 PE=4 SV=1
A0A1C3KZC9	tr|A0A1D3PCN5|A0A1D3PCN5_PLAMA	25.532	20	45.74	2.2	28.9	tr|A0A1D3PCN5|A0A1D3PCN5_PLAMA	tr|A0A1D3PCN5|A0A1D3PCN5_PLAMA RAP protein, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_09032800 PE=4 SV=1
A0A1C3KZC9	tr|A0A1D3TFA0|A0A1D3TFA0_PLAMA	33.333	16	45.83	2.4	29.3	tr|A0A1D3TFA0|A0A1D3TFA0_PLAMA	tr|A0A1D3TFA0|A0A1D3TFA0_PLAMA DUF4821 domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14070000 PE=4 SV=1
A0A1C3L0E2	tr|A0A1D3SQA9|A0A1D3SQA9_PLAMA	98.710	54	99.03	0.0	616	tr|A0A1D3SQA9|A0A1D3SQA9_PLAMA	tr|A0A1D3SQA9|A0A1D3SQA9_PLAMA Lipoyl synthase, apicoplast OS=Plasmodium malariae OX=5858 GN=LipA PE=3 SV=1
A0A1C3L0E2	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	28.276	23	48.97	0.004	38.1	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10024700 PE=4 SV=1
A0A1C3L0E2	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	31.707	23	59.76	0.069	34.3	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10024700 PE=4 SV=1
A0A1C3L0E2	tr|A0A1D3SPB3|A0A1D3SPB3_PLAMA	32.000	16	52.00	0.006	37.7	tr|A0A1D3SPB3|A0A1D3SPB3_PLAMA	tr|A0A1D3SPB3|A0A1D3SPB3_PLAMA Major facilitator superfamily-related transporter, putative OS=Plasmodium malariae OX=5858 GN=MFR1 PE=3 SV=1
A0A1C3L0E2	tr|A0A1D3PBZ7|A0A1D3PBZ7_PLAMA	33.000	17	48.00	0.054	35.0	tr|A0A1D3PBZ7|A0A1D3PBZ7_PLAMA	tr|A0A1D3PBZ7|A0A1D3PBZ7_PLAMA Calcium/calmodulin-dependent protein kinase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_09014600 PE=4 SV=1
A0A1C3L0E2	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	31.915	8	65.96	0.17	33.1	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA Vacuolar protein sorting-associated protein 35, putative OS=Plasmodium malariae OX=5858 GN=VPS35 PE=3 SV=1
A0A1C3L1C5	tr|A0A1D3SQ01|A0A1D3SQ01_PLAMA	99.052	100	99.53	2.46e-156	432	tr|A0A1D3SQ01|A0A1D3SQ01_PLAMA	tr|A0A1D3SQ01|A0A1D3SQ01_PLAMA NAD(P)H-hydrate epimerase OS=Plasmodium malariae OX=5858 GN=PmUG01_12057200 PE=3 SV=1
A0A1C3L1C5	tr|A0A1A8WBF1|A0A1A8WBF1_PLAMA	31.915	22	46.81	2.6	27.3	tr|A0A1A8WBF1|A0A1A8WBF1_PLAMA	tr|A0A1A8WBF1|A0A1A8WBF1_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14035000 PE=4 SV=1
A0A1C3L1C5	tr|A0A1D3SMF3|A0A1D3SMF3_PLAMA	36.111	17	50.00	3.2	26.9	tr|A0A1D3SMF3|A0A1D3SMF3_PLAMA	tr|A0A1D3SMF3|A0A1D3SMF3_PLAMA Zinc finger protein, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_11027500 PE=3 SV=1
A0A1C3L1C5	tr|A0A1A8WE96|A0A1A8WE96_PLAMA	23.276	53	38.79	3.7	26.9	tr|A0A1A8WE96|A0A1A8WE96_PLAMA	tr|A0A1A8WE96|A0A1A8WE96_PLAMA Transcription initiation TFIID-like, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_13031300 PE=3 SV=1
A0A1C3L1C5	tr|A0A1D3TET6|A0A1D3TET6_PLAMA	40.476	19	54.76	4.2	26.9	tr|A0A1D3TET6|A0A1D3TET6_PLAMA	tr|A0A1D3TET6|A0A1D3TET6_PLAMA GTPase Der OS=Plasmodium malariae OX=5858 GN=PmUG01_14052100 PE=3 SV=1
A0A1C3L1Q6	tr|A0A1D3SQ47|A0A1D3SQ47_PLAMA	99.375	100	99.58	0.0	980	tr|A0A1D3SQ47|A0A1D3SQ47_PLAMA	tr|A0A1D3SQ47|A0A1D3SQ47_PLAMA 6-phosphogluconate dehydrogenase, decarboxylating OS=Plasmodium malariae OX=5858 GN=PmUG01_12062300 PE=3 SV=1
A0A1C3L1Q6	tr|A0A1D3JKM7|A0A1D3JKM7_PLAMA	35.294	13	55.88	0.52	31.6	tr|A0A1D3JKM7|A0A1D3JKM7_PLAMA	tr|A0A1D3JKM7|A0A1D3JKM7_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_02015600 PE=4 SV=1
A0A1C3L1Q6	tr|A0A1D3SMS5|A0A1D3SMS5_PLAMA	30.263	16	48.68	1.3	29.6	tr|A0A1D3SMS5|A0A1D3SMS5_PLAMA	tr|A0A1D3SMS5|A0A1D3SMS5_PLAMA Ribonuclease OS=Plasmodium malariae OX=5858 GN=PmUG01_11039700 PE=3 SV=1
A0A1C3L1Q6	tr|A0A1D3TEY3|A0A1D3TEY3_PLAMA	24.000	20	43.00	1.4	30.0	tr|A0A1D3TEY3|A0A1D3TEY3_PLAMA	tr|A0A1D3TEY3|A0A1D3TEY3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14056100 PE=4 SV=1
A0A1C3L1Q6	tr|A0A1D3JM22|A0A1D3JM22_PLAMA	39.130	10	60.87	1.7	29.6	tr|A0A1D3JM22|A0A1D3JM22_PLAMA	tr|A0A1D3JM22|A0A1D3JM22_PLAMA STP1 protein OS=Plasmodium malariae OX=5858 GN=PmUG01_07012200 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3TE75|A0A1D3TE75_PLAMA	94.981	99	95.89	0.0	4627	tr|A0A1D3TE75|A0A1D3TE75_PLAMA	tr|A0A1D3TE75|A0A1D3TE75_PLAMA Telomerase reverse transcriptase OS=Plasmodium malariae OX=5858 GN=TERT PE=3 SV=1
A0A1C3L2A8	tr|A0A1A8W569|A0A1A8W569_PLAMA	59.184	2	83.67	1.81e-08	56.2	tr|A0A1A8W569|A0A1A8W569_PLAMA	tr|A0A1A8W569|A0A1A8W569_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10025700 PE=4 SV=1
A0A1C3L2A8	tr|A0A1A8W569|A0A1A8W569_PLAMA	61.364	2	84.09	1.45e-07	53.5	tr|A0A1A8W569|A0A1A8W569_PLAMA	tr|A0A1A8W569|A0A1A8W569_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10025700 PE=4 SV=1
A0A1C3L2A8	tr|A0A1A8W569|A0A1A8W569_PLAMA	57.143	2	80.00	0.003	40.4	tr|A0A1A8W569|A0A1A8W569_PLAMA	tr|A0A1A8W569|A0A1A8W569_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10025700 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3TCR8|A0A1D3TCR8_PLAMA	58.824	2	60.78	2.50e-08	58.2	tr|A0A1D3TCR8|A0A1D3TCR8_PLAMA	tr|A0A1D3TCR8|A0A1D3TCR8_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_13033300 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	47.059	2	66.67	2.81e-08	58.2	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA RAP protein OS=Plasmodium malariae OX=5858 GN=PmUG01_09016100 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	46.809	2	68.09	2.58e-07	55.1	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA RAP protein OS=Plasmodium malariae OX=5858 GN=PmUG01_09016100 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	46.809	2	65.96	1.31e-06	52.8	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA RAP protein OS=Plasmodium malariae OX=5858 GN=PmUG01_09016100 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	42.308	2	61.54	1.03e-05	49.7	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA	tr|A0A1D3PBA7|A0A1D3PBA7_PLAMA RAP protein OS=Plasmodium malariae OX=5858 GN=PmUG01_09016100 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3JLL9|A0A1D3JLL9_PLAMA	40.260	3	49.35	6.38e-08	57.0	tr|A0A1D3JLL9|A0A1D3JLL9_PLAMA	tr|A0A1D3JLL9|A0A1D3JLL9_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_05034900 PE=4 SV=1
A0A1C3L2A8	tr|A0A1D3JLL9|A0A1D3JLL9_PLAMA	36.264	3	43.96	1.26e-05	49.3	tr|A0A1D3JLL9|A0A1D3JLL9_PLAMA	tr|A0A1D3JLL9|A0A1D3JLL9_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_05034900 PE=4 SV=1
A0A1C3L2B1	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA	99.387	100	99.49	0.0	2006	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA	tr|A0A1D3TEE4|A0A1D3TEE4_PLAMA DNA replication licensing factor MCM4 OS=Plasmodium malariae OX=5858 GN=MCM4 PE=3 SV=1
A0A1C3L2B1	tr|A0A1A8VNS9|A0A1A8VNS9_PLAMA	32.268	62	49.20	9.28e-81	278	tr|A0A1A8VNS9|A0A1A8VNS9_PLAMA	tr|A0A1A8VNS9|A0A1A8VNS9_PLAMA DNA helicase OS=Plasmodium malariae OX=5858 GN=MCM7 PE=3 SV=1
A0A1C3L2B1	tr|A0A1A8WER0|A0A1A8WER0_PLAMA	30.818	62	47.80	6.72e-75	264	tr|A0A1A8WER0|A0A1A8WER0_PLAMA	tr|A0A1A8WER0|A0A1A8WER0_PLAMA DNA replication licensing factor MCM2 OS=Plasmodium malariae OX=5858 GN=MCM2 PE=3 SV=1
A0A1C3L2B1	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA	33.686	52	52.54	5.75e-71	253	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA DNA replication licensing factor MCM6 OS=Plasmodium malariae OX=5858 GN=MCM6 PE=3 SV=1
A0A1C3L2B1	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA	32.000	52	57.33	0.013	37.7	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA	tr|A0A1D3SMI1|A0A1D3SMI1_PLAMA DNA replication licensing factor MCM6 OS=Plasmodium malariae OX=5858 GN=MCM6 PE=3 SV=1
A0A1C3L2B1	tr|A0A1D3RHI7|A0A1D3RHI7_PLAMA	32.892	52	52.32	7.17e-64	232	tr|A0A1D3RHI7|A0A1D3RHI7_PLAMA	tr|A0A1D3RHI7|A0A1D3RHI7_PLAMA DNA replication licensing factor MCM3 OS=Plasmodium malariae OX=5858 GN=MCM3 PE=3 SV=1
A0A1C3L2B1	tr|A0A1D3RHI7|A0A1D3RHI7_PLAMA	30.667	52	53.33	0.005	39.3	tr|A0A1D3RHI7|A0A1D3RHI7_PLAMA	tr|A0A1D3RHI7|A0A1D3RHI7_PLAMA DNA replication licensing factor MCM3 OS=Plasmodium malariae OX=5858 GN=MCM3 PE=3 SV=1
A0A1C3L373	tr|A0A1A8WDX5|A0A1A8WDX5_PLAMA	99.635	100	99.82	0.0	1115	tr|A0A1A8WDX5|A0A1A8WDX5_PLAMA	tr|A0A1A8WDX5|A0A1A8WDX5_PLAMA ATP synthase subunit beta OS=Plasmodium malariae OX=5858 GN=PmUG01_14069900 PE=3 SV=1
A0A1C3L373	tr|A0A1A8WRS4|A0A1A8WRS4_PLAMA	28.743	69	45.51	7.82e-27	113	tr|A0A1A8WRS4|A0A1A8WRS4_PLAMA	tr|A0A1A8WRS4|A0A1A8WRS4_PLAMA H(+)-transporting two-sector ATPase OS=Plasmodium malariae OX=5858 GN=PmUG01_14028600 PE=3 SV=1
A0A1C3L373	tr|A0A1A8WRS4|A0A1A8WRS4_PLAMA	30.435	69	47.83	3.0	28.9	tr|A0A1A8WRS4|A0A1A8WRS4_PLAMA	tr|A0A1A8WRS4|A0A1A8WRS4_PLAMA H(+)-transporting two-sector ATPase OS=Plasmodium malariae OX=5858 GN=PmUG01_14028600 PE=3 SV=1
A0A1C3L373	tr|A0A1A8VMT9|A0A1A8VMT9_PLAMA	25.761	75	42.62	9.87e-23	99.8	tr|A0A1A8VMT9|A0A1A8VMT9_PLAMA	tr|A0A1A8VMT9|A0A1A8VMT9_PLAMA Vacuolar proton pump subunit B OS=Plasmodium malariae OX=5858 GN=PmlGA01_030008100 PE=3 SV=1
A0A1C3L373	tr|A0A1A8VSH0|A0A1A8VSH0_PLAMA	24.510	54	42.16	1.18e-14	75.1	tr|A0A1A8VSH0|A0A1A8VSH0_PLAMA	tr|A0A1A8VSH0|A0A1A8VSH0_PLAMA ATP synthase subunit alpha OS=Plasmodium malariae OX=5858 GN=PmUG01_04015300 PE=3 SV=1
A0A1C3L373	tr|A0A1D3SPW9|A0A1D3SPW9_PLAMA	31.884	12	44.93	1.4	30.4	tr|A0A1D3SPW9|A0A1D3SPW9_PLAMA	tr|A0A1D3SPW9|A0A1D3SPW9_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_12054500 PE=4 SV=1
A0A1C3L3D0	tr|A0A1A8WIY3|A0A1A8WIY3_PLAMA	98.820	100	99.71	0.0	1360	tr|A0A1A8WIY3|A0A1A8WIY3_PLAMA	tr|A0A1A8WIY3|A0A1A8WIY3_PLAMA SUMO-activating enzyme subunit OS=Plasmodium malariae OX=5858 GN=UBA2 PE=3 SV=1
A0A1C3L3D0	tr|A0A1D3TF26|A0A1D3TF26_PLAMA	31.343	38	53.23	4.42e-24	106	tr|A0A1D3TF26|A0A1D3TF26_PLAMA	tr|A0A1D3TF26|A0A1D3TF26_PLAMA Ubiquitin-activating enzyme E1, putative OS=Plasmodium malariae OX=5858 GN=UBA1 PE=3 SV=1
A0A1C3L3D0	tr|A0A1D3TF26|A0A1D3TF26_PLAMA	36.111	38	63.89	7.52e-09	57.4	tr|A0A1D3TF26|A0A1D3TF26_PLAMA	tr|A0A1D3TF26|A0A1D3TF26_PLAMA Ubiquitin-activating enzyme E1, putative OS=Plasmodium malariae OX=5858 GN=UBA1 PE=3 SV=1
A0A1C3L3D0	tr|A0A1D3TF26|A0A1D3TF26_PLAMA	25.362	38	48.55	1.95e-04	43.1	tr|A0A1D3TF26|A0A1D3TF26_PLAMA	tr|A0A1D3TF26|A0A1D3TF26_PLAMA Ubiquitin-activating enzyme E1, putative OS=Plasmodium malariae OX=5858 GN=UBA1 PE=3 SV=1
A0A1C3L3D0	tr|A0A1D3JLM4|A0A1D3JLM4_PLAMA	35.948	22	59.48	9.04e-24	103	tr|A0A1D3JLM4|A0A1D3JLM4_PLAMA	tr|A0A1D3JLM4|A0A1D3JLM4_PLAMA NEDD8-activating enzyme E1 catalytic subunit OS=Plasmodium malariae OX=5858 GN=PmUG01_05031900 PE=3 SV=1
A0A1C3L3D0	tr|A0A1A8W6A8|A0A1A8W6A8_PLAMA	34.483	25	50.57	1.38e-09	59.3	tr|A0A1A8W6A8|A0A1A8W6A8_PLAMA	tr|A0A1A8W6A8|A0A1A8W6A8_PLAMA Ubiquitin-activating enzyme, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_11020800 PE=4 SV=1
A0A1C3L3D0	tr|A0A1D3SP79|A0A1D3SP79_PLAMA	25.381	40	39.09	1.21e-07	53.5	tr|A0A1D3SP79|A0A1D3SP79_PLAMA	tr|A0A1D3SP79|A0A1D3SP79_PLAMA Ubiquitin-activating enzyme, putative OS=Plasmodium malariae OX=5858 GN=UBA1 PE=3 SV=1
A0A1C3L3D0	tr|A0A1D3SP79|A0A1D3SP79_PLAMA	27.612	40	47.01	1.01e-05	47.4	tr|A0A1D3SP79|A0A1D3SP79_PLAMA	tr|A0A1D3SP79|A0A1D3SP79_PLAMA Ubiquitin-activating enzyme, putative OS=Plasmodium malariae OX=5858 GN=UBA1 PE=3 SV=1
A0A1C3L3D0	tr|A0A1D3SP79|A0A1D3SP79_PLAMA	26.667	40	56.67	4.44e-05	45.4	tr|A0A1D3SP79|A0A1D3SP79_PLAMA	tr|A0A1D3SP79|A0A1D3SP79_PLAMA Ubiquitin-activating enzyme, putative OS=Plasmodium malariae OX=5858 GN=UBA1 PE=3 SV=1
A0A1D3JIB0	tr|A0A1D3JIB0|A0A1D3JIB0_PLAMA	100.000	100	100.00	0.0	1774	tr|A0A1D3JIB0|A0A1D3JIB0_PLAMA	tr|A0A1D3JIB0|A0A1D3JIB0_PLAMA Dipeptidyl peptidase 1 OS=Plasmodium malariae OX=5858 GN=DPAP3 PE=3 SV=1
A0A1D3JIB0	tr|A0A1A8W0A3|A0A1A8W0A3_PLAMA	24.866	40	38.77	3.69e-19	90.9	tr|A0A1A8W0A3|A0A1A8W0A3_PLAMA	tr|A0A1A8W0A3|A0A1A8W0A3_PLAMA dipeptidyl-peptidase I OS=Plasmodium malariae OX=5858 GN=DPAP1 PE=3 SV=1
